,Individual_ID,Site,Fem_ID,ID.treat,Species,sex,Treatment,Date_2,Mass_2,Notes_2,Date_3,Mass_3,Notes_3,Date_4,Mass_4,Notes_4,Date_5,Femur_5,Mass_5,Date_5.,Femur_5.,Mass_5.,Date_Adult,Mass_Adult,Femur_Adult,pre,Missing_legs,Date_Adult.,Mass_Adult.,Femur_Adult.,Date_dead,Pod_ID,Date_Hatch,HD_2,HD_3,HD_4,HD_5,HD_5.,HD_Adult,HD_Adult.,J1,J3,J4,J5,JA
1,A1_F16.1,A1,F16,A1F16.1.24L,dodg,f,24L,0015-05-04,0.0478,NA,0015-05-06,0.0571,NA,0015-05-12,0.0853,NA,0015-05-21,NA,0.2334,NA,NA,NA,0015-06-01,0.3608,12.23,NA,NA,NA,NA,NA,NA,A1_F16_dodgei_24L,0015-04-22,12,14,20,29,NA,40,NA,112,126,132,141,152
2,A1_F16.2,A1,F16,A1F16.2.24L,dodg,m,24L,0015-05-04,0.0442,2nd,0015-05-08,0.0705,NA,0015-05-18,0.1445,NA,0015-05-27,NA,0.1823,NA,NA,NA,0015-06-01,0.2138,9.23,NA,NA,NA,NA,NA,NA,A1_F16_dodgei_24L,0015-04-22,12,16,26,35,NA,40,NA,112,128,138,147,152
3,A1_F16.3,A1,F16,A1F16.3.24L,dodg,m,24L,0015-05-04,0.0451,2nd,0015-05-08,0.069,NA,0015-05-18,0.1307,NA,0015-05-28,NA,0.2122,NA,NA,NA,0015-06-01,0.2376,9.48,NA,NA,NA,NA,NA,NA,A1_F16_dodgei_24L,0015-04-22,12,16,26,36,NA,40,NA,112,128,138,148,152
4,B1_F14.1,B1,F14,B1F14.1.24L,dodg,m,24L,0015-05-04,0.0381,NA,0015-05-06,0.0371,NA,0015-05-14,0.0912,NA,0015-05-21,NA,0.1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,B1_F14_dodgei_24L,0015-04-23,11,13,21,28,NA,NA,NA,113,126,134,141,NA
5,B1_F14.2,B1,F14,B1F14.2.24L,dodg,f,24L,0015-05-04,0.0439,NA,0015-05-06,0.0617,NA,0015-05-12,0.0862,NA,0015-05-21,NA,0.2203,NA,NA,NA,0015-06-02,0.4183,11.58,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,19,28,NA,40,NA,113,126,132,141,153
6,B1_F14.3,B1,F14,B1F14.3.24L,dodg,m,24L,0015-05-04,0.0385,NA,0015-05-06,0.0517,NA,0015-05-12,0.0791,NA,NA,NA,NA,NA,NA,NA,0015-06-02,0.1866,9.53,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,19,NA,NA,40,NA,113,126,132,NA,153
7,B1_F14.4,B1,F14,B1F14.4.24L,dodg,m,24L,0015-05-04,0.0321,2nd,0015-05-08,0.0502,NA,0015-05-23,0.1661,NA,NA,NA,NA,NA,NA,NA,0015-06-01,0.2488,8.89,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,15,30,NA,NA,39,NA,113,128,143,NA,152
8,B1_F14.5,B1,F14,B1F14.5.24L,dodg,NA,24L,0015-05-04,0.0447,NA,0015-05-06,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead 8 May 2015,B1_F14_dodgei_24L,0015-04-23,11,13,NA,NA,NA,NA,NA,113,126,NA,NA,NA
9,B1_F14.6,B1,F14,B1F14.6.24L,dodg,f,24L,0015-05-04,0.0403,NA,0015-05-06,0.0498,NA,0015-05-12,0.0668,NA,0015-05-21,NA,0.2038,NA,NA,NA,0015-06-01,0.285,11.97,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,19,28,NA,39,NA,113,126,132,141,152
10,B1_F14.7,B1,F14,B1F14.7.24L,dodg,f,24L,0015-05-04,0.0384,NA,0015-05-06,0.0499,NA,0015-05-14,0.1,NA,0015-05-21,NA,0.1717,NA,NA,NA,0015-06-02,0.4122,11.92,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,21,28,NA,40,NA,113,126,134,141,153
11,B1_F14.8,B1,F14,B1F14.8.24L,dodg,f,24L,0015-05-04,0.0443,NA,0015-05-06,0.0627,NA,0015-05-12,0.089,NA,0015-05-20,NA,0.1789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/28/15,B1_F14_dodgei_24L,0015-04-23,11,13,19,27,NA,NA,NA,113,126,132,140,NA
12,B1_F14.9,B1,F14,B1F14.9.24L,dodg,f,24L,0015-05-04,0.0467,NA,0015-05-06,0.0703,NA,0015-05-12,0.1153,NA,0015-05-20,NA,0.2294,NA,NA,NA,0015-06-01,0.3758,12.77,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,19,27,NA,39,NA,113,126,132,140,152
13,B1_F14.10,B1,F14,B1F14.10.24L,dodg,f,24L,0015-05-04,0.0424,NA,0015-05-06,0.0508,NA,0015-05-16,0.1112,NA,0015-05-23,NA,0.1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,B1_F14_dodgei_24L,0015-04-23,11,13,23,30,NA,NA,NA,113,126,136,143,NA
14,B1_F14.11,B1,F14,B1F14.11.24L,dodg,f,24L,0015-05-04,0.0395,NA,0015-05-06,0.0485,NA,0015-05-14,0.0984,NA,0015-05-23,NA,0.2681,NA,NA,NA,0015-06-01,0.3669,9.94,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,21,30,NA,39,NA,113,126,134,143,152
15,B1_F14.12,B1,F14,B1F14.12.24L,dodg,NA,24L,0015-05-04,0.0203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead on May 12,B1_F14_dodgei_24L,0015-04-23,11,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA
16,B1_F14.13,B1,F14,B1F14.13.24L,dodg,m,24L,0015-05-04,0.0423,NA,0015-05-06,0.0447,NA,0015-05-12,0.0712,NA,0015-05-21,NA,0.1669,NA,NA,NA,0015-06-01,0.2312,10.8,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,19,28,NA,39,NA,113,126,132,141,152
17,B1_F14.14,B1,F14,B1F14.14.24L,dodg,f,24L,0015-05-04,0.0456,NA,0015-05-06,0.0535,NA,0015-05-14,0.119,NA,0015-05-21,NA,0.1827,NA,NA,NA,0015-06-01,0.3366,9.21,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,21,28,NA,39,NA,113,126,134,141,152
18,B1_F14.15,B1,F14,B1F14.15.24L,dodg,f,24L,0015-05-04,0.0374,NA,0015-05-06,0.038,NA,0015-05-14,0.1277,NA,0015-05-21,NA,0.2321,NA,NA,NA,0015-06-01,0.3502,12.94,NA,NA,NA,NA,NA,NA,B1_F14_dodgei_24L,0015-04-23,11,13,21,28,NA,39,NA,113,126,134,141,152
19,B1_F20.1,B1,F20,B1F20.1.24L,dodg,m,24L,0015-05-04,0.0349,2nd?,0015-05-10,0.0548,NA,0015-05-18,0.0906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,B1_F20_dodgei_24L,0015-04-22,12,18,26,NA,NA,NA,NA,112,130,138,NA,NA
20,B1_F20.2,B1,F20,B1F20.2.24L,dodg,NA,24L,0015-05-04,0.0298,2nd?,0015-05-10,0.0466,NA,0015-05-18,0.965,NA,0015-05-26,NA,0.1339,NA,NA,NA,0015-06-06,0.1748,NA,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,18,26,34,NA,45,NA,112,130,138,146,157
21,B1_F20.3,B1,F20,B1F20.3.24L,dodg,f,24L,0015-05-04,0.0457,NA,0015-05-06,0.0453,NA,0015-05-14,0.1136,NA,0015-05-21,NA,0.1907,0015-05-31,NA,0.36,0015-06-01,0.3875,12.41,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,14,22,29,39,40,NA,112,126,134,141,152
22,B1_F20.4,B1,F20,B1F20.4.24L,dodg,m,24L,0015-05-04,0.0369,2nd?,0015-05-10,0.063,NA,0015-05-18,0.0999,NA,0015-05-30,NA,0.2201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,B1_F20_dodgei_24L,0015-04-22,12,18,26,38,NA,NA,NA,112,130,138,150,NA
23,B1_F20.5,B1,F20,B1F20.5.24L,dodg,f,24L,0015-05-04,0.0413,NA,0015-05-06,0.0437,NA,0015-05-12,0.0792,NA,0015-05-21,NA,0.18,NA,NA,NA,0015-06-01,0.2625,8.87,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,14,20,29,NA,40,NA,112,126,132,141,152
24,B1_F20.6,B1,F20,B1F20.6.24L,dodg,NA,24L,0015-05-04,0.0428,NA,0015-05-06,0.0559,NA,0015-05-12,0.0816,NA,0015-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead as of 31 May 2015,B1_F20_dodgei_24L,0015-04-22,12,14,20,28,NA,NA,NA,112,126,132,140,NA
25,B1_F20.7,B1,F20,B1F20.7.24L,dodg,m,24L,0015-05-04,0.0346,2nd?,0015-05-08,0.048,NA,0015-05-14,0.0731,NA,0015-05-23,NA,0.1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,B1_F20_dodgei_24L,0015-04-22,12,16,22,31,NA,NA,NA,112,128,134,143,NA
26,B1_F20.8,B1,F20,B1F20.8.24L,dodg,m,24L,0015-05-04,0.0436,NA,0015-05-06,0.0529,NA,0015-05-12,0.0775,NA,0015-05-21,NA,0.2064,0015-05-31,NA,0.2705,0015-06-01,0.3163,10.75,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,14,20,29,39,40,NA,112,126,132,141,152
27,B1_F20.9,B1,F20,B1F20.9.24L,dodg,f,24L,0015-05-04,0.0433,NA,0015-05-06,0.0504,NA,0015-05-12,0.0935,NA,0015-05-20,NA,0.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,B1_F20_dodgei_24L,0015-04-22,12,14,20,28,NA,NA,NA,112,126,132,140,NA
28,B1_F20.10,B1,F20,B1F20.10.24L,dodg,NA,24L,0015-05-04,0.0433,NA,0015-05-06,0.0581,NA,0015-05-12,0.0757,NA,0015-05-20,NA,0.1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead may 23,B1_F20_dodgei_24L,0015-04-22,12,14,20,28,NA,NA,NA,112,126,132,140,NA
29,B1_F20.11,B1,F20,B1F20.11.24L,dodg,f,24L,0015-05-04,0.0525,NA,0015-05-06,0.0704,NA,0015-05-12,0.1147,NA,0015-05-20,NA,0.2966,0015-05-30,NA,0.394,0015-06-01,0.5292,12.35,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,14,20,28,38,40,NA,112,126,132,140,152
30,B1_F20.12,B1,F20,B1F20.12.24L,dodg,f,24L,0015-05-04,0.0426,NA,0015-05-06,0.0583,NA,0015-05-12,0.0818,NA,0015-05-21,NA,0.2302,NA,NA,NA,0015-06-01,0.3401,12.38,NA,NA,NA,NA,NA,NA,B1_F20_dodgei_24L,0015-04-22,12,14,20,29,NA,40,NA,112,126,132,141,152
31,B1_F17.1,B1,F17,B1F17.1.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0617,NA,0015-05-13,0.0821,NA,0015-05-21,10.15,0.2501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,B1_F17_dodgei_24L,0015-04-22,NA,17,21,29,NA,NA,NA,112,129,133,141,NA
32,B1_F17.2,B1,F17,B1F17.2.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0481,NA,NA,NA,NA,0015-05-23,NA,0.2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead June 5,B1_F17_dodgei_24L,0015-04-22,NA,17,NA,31,NA,NA,NA,112,129,NA,143,NA
33,B1_F17.3,B1,F17,B1F17.3.24L,dodg,NA,24L,NA,NA,NA,0015-05-09,0.0603,NA,0015-05-13,0.0944,NA,0015-05-20,NA,0.1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead May 29 ,B1_F17_dodgei_24L,0015-04-22,NA,17,21,28,NA,NA,NA,112,129,133,140,NA
34,B1_F17.4,B1,F17,B1F17.4.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0609,NA,0015-05-13,0.0858,NA,0015-05-20,NA,0.1428,0015-05-31,NA,0.2088,0015-06-01,0.2331,10.07,NA,NA,NA,NA,NA,NA,B1_F17_dodgei_24L,0015-04-22,NA,17,21,28,39,40,NA,112,129,133,140,152
35,B1_F17.5,B1,F17,B1F17.5.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0529,NA,0015-05-13,0.0611,NA,0015-05-21,NA,0.1414,NA,NA,NA,0015-06-01,0.1918,9.54,NA,NA,NA,NA,NA,NA,B1_F17_dodgei_24L,0015-04-22,NA,17,21,29,NA,40,NA,112,129,133,141,152
36,B1_F17.6,B1,F17,B1F17.6.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0615,NA,0015-05-20,0.1233,NA,NA,NA,NA,NA,NA,NA,0015-06-02,0.193,9.25,NA,NA,NA,NA,NA,NA,B1_F17_dodgei_24L,0015-04-22,NA,17,28,NA,NA,41,NA,112,129,140,NA,153
37,B1_F17.7,B1,F17,B1F17.7.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0703,NA,0015-05-13,0.1119,NA,0015-05-20,NA,0.2139,0015-05-31,NA,0.3913,0015-06-01,0.4392,10.73,NA,NA,NA,NA,NA,NA,B1_F17_dodgei_24L,0015-04-22,NA,17,21,28,39,40,NA,112,129,133,140,152
38,B1_F17.8,B1,F17,B1F17.8.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0625,NA,0015-05-13,0.0784,NA,0015-05-23,NA,0.1778,NA,NA,NA,0015-06-01,0.1716,9.63,NA,1,NA,NA,NA,5/26/15,B1_F17_dodgei_24L,0015-04-22,NA,17,21,31,NA,40,NA,112,129,133,143,152
39,B1_F17.9,B1,F17,B1F17.9.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0615,NA,0015-05-13,0.0737,NA,0015-05-23,NA,0.2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,B1_F17_dodgei_24L,0015-04-22,NA,17,21,31,NA,NA,NA,112,129,133,143,NA
40,B1_F17.10,B1,F17,B1F17.10.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0633,NA,0015-05-13,0.0821,NA,0015-05-19,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,B1_F17_dodgei_24L,0015-04-22,NA,17,21,27,NA,NA,NA,112,129,133,139,NA
41,A1_F7.1,A1,F7,A1F7.1.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,A1_F7_dodgei_24L,0015-04-23,NA,16,NA,NA,NA,NA,NA,113,129,NA,NA,NA
42,A1_F7.2,A1,F7,A1F7.2.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0489,NA,0015-05-17,0.1045,NA,0015-05-23,NA,0.1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead may 30,A1_F7_dodgei_24L,0015-04-23,NA,16,24,30,NA,NA,NA,113,129,137,143,NA
43,A1_F7.3,A1,F7,A1F7.3.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0727,NA,0015-05-13,0.1168,NA,0015-05-20,NA,0.2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1_F7_dodgei_24L,0015-04-23,NA,16,20,27,NA,NA,NA,113,129,133,140,NA
44,A1_F7.4,A1,F7,A1F7.4.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0625,NA,0015-05-13,0.066,NA,0015-05-21,NA,0.1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,A1_F7_dodgei_24L,0015-04-23,NA,16,20,28,NA,NA,NA,113,129,133,141,NA
45,A1_F7.5,A1,F7,A1F7.5.24L,dodg,NA,24L,NA,NA,NA,0015-05-09,0.0581,NA,0015-05-21,0.1368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead on 5/27 ,A1_F7_dodgei_24L,0015-04-23,NA,16,28,NA,NA,NA,NA,113,129,141,NA,NA
46,A1_F7.6,A1,F7,A1F7.6.24L,dodg,NA,24L,NA,NA,NA,0015-05-09,0.0561,NA,0015-05-17,0.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead 5/24/15 w/a molt,A1_F7_dodgei_24L,0015-04-23,NA,16,24,NA,NA,NA,NA,113,129,137,NA,NA
47,A1_F7.7,A1,F7,A1F7.7.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0514,NA,0015-05-13,0.0655,NA,0015-05-21,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/27/15,A1_F7_dodgei_24L,0015-04-23,NA,16,20,28,NA,NA,NA,113,129,133,141,NA
48,A1_F7.8,A1,F7,A1F7.8.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0476,NA,0015-05-17,0.1041,NA,0015-05-21,NA,0.1307,NA,NA,NA,0015-06-01,0.2498,10.65,NA,NA,NA,NA,NA,NA,A1_F7_dodgei_24L,0015-04-23,NA,16,24,28,NA,39,NA,113,129,137,141,152
49,A1_F7.9,A1,F7,A1F7.9.24L,dodg,m,24L,NA,NA,NA,0015-05-09,0.0553,NA,0015-05-13,0.0896,NA,0015-05-21,NA,0.1579,NA,NA,NA,0015-06-04,0.1778,9.78,NA,NA,NA,NA,NA,6/4/15,A1_F7_dodgei_24L,0015-04-23,NA,16,20,28,NA,42,NA,113,129,133,141,155
50,A1_F7.10,A1,F7,A1F7.10.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.0667,NA,0015-05-17,0.1449,NA,0015-05-23,NA,0.292,NA,NA,NA,0015-06-02,0.3186,11.4,NA,NA,NA,NA,NA,NA,A1_F7_dodgei_24L,0015-04-23,NA,16,24,30,NA,40,NA,113,129,137,143,153
51,A1_F7.11,A1,F7,A1F7.11.24L,dodg,f,24L,NA,NA,NA,0015-05-09,0.05223,NA,0015-05-17,0.1202,NA,0015-05-23,NA,0.1906,NA,NA,NA,0015-06-04,0.3457,12.23,NA,NA,NA,NA,NA,NA,A1_F7_dodgei_24L,0015-04-23,NA,16,24,30,NA,42,NA,113,129,137,143,155
52,C1_F1.1,C1,F1,C1F1.1.24L,dodg,NA,24L,NA,NA,NA,0015-05-11,0.0625,NA,0015-05-13,0.0682,NA,0015-05-20,NA,0.1316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead May 29,C1_F1_dodgei_24L,0015-04-24,NA,17,19,26,NA,NA,NA,114,131,133,140,NA
53,C1_F1.2,C1,F1,C1F1.2.24L,dodg,NA,24L,0015-05-11,0.0729,NA,0015-05-13,0.0791,NA,0015-05-20,0.1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead may 23,C1_F1_dodgei_24L,0015-04-24,17,19,26,NA,NA,NA,NA,114,133,140,NA,NA
54,C1_F1.3,C1,F1,C1F1.3.24L,dodg,NA,24L,0015-05-11,0.0545,NA,0015-05-13,0.069,NA,0015-05-20,0.1222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dead 5/28/2015,C1_F1_dodgei_24L,0015-04-24,17,19,26,NA,NA,NA,NA,114,133,140,NA,NA
55,C1_F1.4,C1,F1,C1F1.4.24L,dodg,f,24L,0015-05-11,0.0645,NA,0015-05-13,0.0928,NA,0015-05-23,0.1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/26/15,C1_F1_dodgei_24L,0015-04-24,17,19,29,NA,NA,NA,NA,114,133,143,NA,NA
56,C1_F1.5,C1,F1,C1F1.5.24L,dodg,m,24L,NA,NA,NA,0015-05-11,0.0562,NA,0015-05-13,0.0813,NA,0015-05-20,NA,0.1191,NA,NA,NA,0015-06-02,0.1241,10.78,NA,NA,NA,NA,NA,6/2/15,C1_F1_dodgei_24L,0015-04-24,NA,17,19,26,NA,39,NA,114,131,133,140,153
57,C1_F1.6,C1,F1,C1F1.6.24L,dodg,f,24L,NA,NA,NA,0015-05-11,0.0622,NA,0015-05-13,0.0903,NA,0015-05-20,NA,0.1778,NA,NA,NA,0015-06-02,0.1463,9.69,NA,NA,NA,NA,NA,6/2/15,C1_F1_dodgei_24L,0015-04-24,NA,17,19,26,NA,39,NA,114,131,133,140,153
58,C1_F1.7,C1,F1,C1F1.7.24L,dodg,m,24L,0015-05-11,0.0554,NA,0015-05-13,0.0746,NA,0015-05-20,0.0989,NA,0015-05-31,NA,0.1692,NA,NA,NA,0015-06-02,0.1658,9.18,NA,NA,NA,NA,NA,6/2/15,C1_F1_dodgei_24L,0015-04-24,17,19,26,37,NA,39,NA,114,133,140,151,153
59,C1_F1.8,C1,F1,C1F1.8.24L,dodg,m,24L,0015-05-11,0.0574,NA,0015-05-13,0.0694,NA,0015-05-20,0.0963,NA,0015-05-30,NA,0.1542,NA,NA,NA,0015-06-01,0.2099,9.66,NA,NA,NA,NA,NA,NA,C1_F1_dodgei_24L,0015-04-24,17,19,26,36,NA,38,NA,114,133,140,150,152
60,C1_F15.3,C1,F15,C1F15.3.24L,dodg,m,24L,NA,NA,NA,NA,NA,NA,0015-05-21,0.1424,NA,NA,NA,NA,NA,NA,NA,0015-06-01,0.2099,NA,NA,NA,NA,NA,NA,NA,C1_F15_dodgei_24L,0015-04-24,NA,NA,27,NA,NA,38,NA,114,NA,141,NA,152
61,C1_F15.1,C1,F15,C1F15.1.24L,dodg,m,24L,NA,NA,NA,NA,NA,NA,0015-05-21,0.1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/15,C1_F15_dodgei_24L,0015-04-24,NA,NA,27,NA,NA,NA,NA,114,NA,141,NA,NA
62,C1_F15.4,C1,F15,C1F15.4.24L,dodg,m,24L,NA,NA,NA,NA,NA,NA,0015-05-21,0.0651,NA,0015-05-29,NA,0.0896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/3/15,C1_F15_dodgei_24L,0015-04-24,NA,NA,27,35,NA,NA,NA,114,NA,141,149,NA
63,C1_F15.7,C1,F15,C1F15.7.24L,dodg,f,24L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/21/15,C1_F15_dodgei_24L,0015-04-24,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA
64,C1_F15.2,C1,F15,C1F15.2.24L,dodg,f,24L,NA,NA,NA,NA,NA,NA,0015-05-23,0.1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead may 30,C1_F15_dodgei_24L,0015-04-24,NA,NA,29,NA,NA,NA,NA,114,NA,143,NA,NA
65,C1_F15.6,C1,F15,C1F15.6.24L,dodg,NA,24L,NA,NA,NA,NA,NA,NA,0015-05-23,0.1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C1_F15_dodgei_24L,0015-04-24,NA,NA,29,NA,NA,NA,NA,114,NA,143,NA,NA
66,A1_F5.1,A1,F5,A1F5.1.24L,pell,NA,24L,NA,NA,NA,0015-05-26,0.0372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A1_F5_pellucida_24L,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA
67,A1_F5.2,A1,F5,A1F5.2.24L,pell,NA,24L,NA,NA,NA,0015-05-26,0.0495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1_F5_pellucida_24L,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA
68,A1_F5.3,A1,F5,A1F5.3.24L,pell,NA,24L,NA,NA,NA,0015-05-26,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A1_F5_pellucida_24L,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA
